deletion_position,deletion_identity,deletion_support_sha256,layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,3,13,23,2560,1,7362,6596,209,557,950,1000,0.779192678630352,0.7857583661874136,0.2789801489900854,2.9891374111175537
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,3,13,37,2560,1,7362,6596,209,557,675,925,0.7497476786375046,0.5929325719674429,0.27680311933147184,2.2878835201263428
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,3,14,11,2560,1,7362,6596,209,557,1000,1000,0.9816175699234009,0.9252192378044128,0.3657187228393195,5.153241157531738
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,3,14,23,2560,1,7362,6596,209,557,1000,1000,0.998631477355957,0.8726629018783569,0.3267288537932488,5.041162490844727
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,3,14,37,2560,1,7362,6596,209,557,925,1000,0.9642171859741211,0.9667304158210754,0.3408997172413713,4.497159481048584
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,4,15,11,2560,1,7362,6596,209,557,975,1000,0.8486407548189163,0.612169106801351,0.34956872282869766,4.503660678863525
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,4,15,23,2560,1,7362,6596,209,557,975,1000,0.8873696327209473,-0.1297252575556437,0.8497167057676458,4.2234721183776855
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,2,4,15,37,2560,1,7362,6596,209,557,875,1000,0.8465878888964653,0.5645029495159785,0.4273759582631776,4.3736982345581055
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,1,11,2560,1,7362,6596,209,557,875,1000,0.724327564239502,0.8247314691543579,0.46688015471304994,2.753683567047119
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,1,23,2560,1,7362,6596,209,557,950,1000,0.7635318785905838,0.9284733533859253,0.43486370085776826,3.0326809883117676
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,1,37,2560,1,7362,6596,209,557,975,1000,0.6948661804199219,0.7475409110387167,0.5103407310959099,2.8638434410095215
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,2,11,2560,1,7362,6596,209,557,975,1000,1.0874956995248795,1.1426564852396648,0.45661447564954316,5.457391738891602
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,2,23,2560,1,7362,6596,209,557,875,1000,1.1997915506362915,1.2417813936869304,0.44085079695013535,5.783912658691406
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,2,37,2560,1,7362,6596,209,557,1000,1000,1.2094253301620483,1.2683813174565632,0.45381087505072704,6.259660243988037
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,3,11,2560,1,7362,6596,209,557,675,925,0.7823172807693481,0.4600449800491333,0.7985188843945636,2.925189256668091
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,3,23,2560,1,7362,6596,209,557,900,1000,0.829420804977417,0.4489296277364095,0.907131774624244,3.5826945304870605
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,3,37,2560,1,7362,6596,209,557,900,1000,0.8309866935014725,0.7072798411051432,0.3341565967130901,3.3183341026306152
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,4,11,2560,1,7362,6596,209,557,950,1000,1.1032457500696182,1.0273679494857788,0.23244167961709736,4.311871528625488
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,4,23,2560,1,7362,6596,209,557,950,1000,1.1887699216604233,1.1411796013514202,0.241979453331572,4.521562099456787
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,4,37,2560,1,7362,6596,209,557,925,1000,1.1189080327749252,0.7476410369078318,0.5634721746154048,4.696939468383789
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,5,11,2560,1,7362,6596,209,557,950,1000,0.7564697191119194,0.7263836065928141,0.4023311498892397,2.538727045059204
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,5,23,2560,1,7362,6596,209,557,950,1000,0.7396916151046753,0.7529967923959097,0.32885463582126717,2.4064829349517822
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,5,37,2560,1,7362,6596,209,557,975,1000,0.7037224769592285,0.719934731721878,0.3474552930819343,2.524874687194824
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,6,11,2560,1,7362,6596,209,557,950,1000,0.9955668449401855,1.0878098408381145,0.45928135291962685,4.361281871795654
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,6,23,2560,1,7362,6596,209,557,950,1000,0.9788231924176216,1.015902837117513,0.44868652630097916,4.779473304748535
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,6,37,2560,1,7362,6596,209,557,800,1000,1.004185438156128,0.9840039610862732,0.423407589751236,4.262258529663086
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,7,11,2560,1,7362,6596,209,557,1000,1000,0.7831799909472466,0.40591656665007275,0.6424404107627082,3.5016491413116455
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,7,23,2560,1,7362,6596,209,557,750,1000,0.737359531223774,0.6068444202343622,0.3541822483080897,3.1218085289001465
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,7,37,2560,1,7362,6596,209,557,950,1000,0.7679756432771683,0.5608905504147211,0.44214193612218655,3.4301724433898926
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,8,11,2560,1,7362,6596,209,557,900,1000,0.9437587261199951,0.9334489901860555,0.21645570590555138,3.832714080810547
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,8,23,2560,1,7362,6596,209,557,1000,1000,0.9168238639831543,0.929659366607666,0.1596105871323527,4.118637561798096
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,1,8,37,2560,1,7362,6596,209,557,900,1000,0.916034460067749,0.9307277599970499,0.1694398633025899,3.711298942565918
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,9,11,2560,1,7362,6596,209,557,925,1000,0.7769931107759476,0.8161227305730184,0.2574734802918764,3.3208563327789307
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,9,23,2560,1,7362,6596,209,557,975,1000,0.7646485567092896,0.7963676005601883,0.2888035549872015,3.4133570194244385
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,9,37,2560,1,7362,6596,209,557,950,1000,0.8480568826198578,0.8262338240941366,0.27459809888572734,3.297485828399658
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,10,11,2560,1,7362,6596,209,557,950,1000,1.1631557792425156,0.857765793800354,0.4715252614911368,4.1954345703125
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,10,23,2560,1,7362,6596,209,557,925,1000,1.068468563258648,1.0436876267194748,0.31208053958110504,4.516890525817871
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,10,37,2560,1,7362,6596,209,557,875,1000,1.145074501633644,0.9418129175901413,0.33157170052911095,4.797492504119873
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,11,11,2560,1,7362,6596,209,557,950,1000,1.027735359966755,0.08801596363385518,0.779509210512327,3.8843178749084473
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,11,23,2560,1,7362,6596,209,557,975,1000,1.018291488289833,-0.34808481733004254,1.697731710342815,3.948556661605835
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,11,37,2560,1,7362,6596,209,557,925,1000,0.9965514987707138,0.04184273878733317,1.134201860484743,3.581871271133423
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,12,11,2560,1,7362,6596,209,557,900,1000,0.8802156448364258,0.8672358194986979,0.2998285386166369,3.7232143878936768
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,12,23,2560,1,7362,6596,209,557,900,1000,0.9013139009475708,0.9626539051532745,0.16637431008486644,3.928007125854492
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,2,12,37,2560,1,7362,6596,209,557,900,1000,0.9673733413219452,1.0421159267425537,0.16687550166251136,4.099839687347412
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,13,11,2560,1,7362,6596,209,557,950,1000,0.8186836242675781,0.6870271364847819,0.28182476275766366,2.849822998046875
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,13,23,2560,1,7362,6596,209,557,925,1000,0.7797349691390991,0.6989399592081705,0.26888007769967803,2.8610219955444336
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,13,37,2560,1,7362,6596,209,557,975,1000,0.7441449612379074,0.6831776599089304,0.2616531769068956,2.8127095699310303
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,14,11,2560,1,7362,6596,209,557,950,1000,0.9796115159988403,1.059380571047465,0.35241400089749747,4.577637195587158
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,14,23,2560,1,7362,6596,209,557,1000,1000,1.0138382986187935,1.0653619716564815,0.3948497516401976,5.162999153137207
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,3,14,37,2560,1,7362,6596,209,557,950,1000,0.9374217912554741,1.0313869913419087,0.3316976422519583,4.718379974365234
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,4,15,11,2560,1,7362,6596,209,557,1000,1000,0.790442943572998,0.4605770508448283,0.4522623530418744,4.780129909515381
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,4,15,23,2560,1,7362,6596,209,557,975,1000,0.9396820068359375,0.48771074910958606,0.5513009748109192,4.372081279754639
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,3,4,15,37,2560,1,7362,6596,209,557,900,1000,0.8504952192306519,0.6586239784955978,0.26336998590968236,4.283217906951904
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,1,11,2560,1,7362,6596,209,557,875,1000,0.7624322921037674,0.8605817556381226,0.4937722658747598,2.8682785034179688
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,1,23,2560,1,7362,6596,209,557,950,1000,0.7409032136201859,0.8887457450230917,0.425464263195307,2.948610782623291
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,1,37,2560,1,7362,6596,209,557,875,1000,0.7376243323087692,0.8583312431971232,0.3748167954342955,2.7748074531555176
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,2,11,2560,1,7362,6596,209,557,1000,1000,1.110806941986084,1.164891541004181,0.48538971158639005,5.385756969451904
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,2,23,2560,1,7362,6596,209,557,800,1000,1.0664607286453247,1.1107861200968425,0.41180619202114255,4.899169921875
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,2,37,2560,1,7362,6596,209,557,900,1000,1.1865354776382446,1.2141183614730835,0.4575986644721957,5.703673362731934
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,3,11,2560,1,7362,6596,209,557,875,1000,0.8125138282775879,0.6010928948720297,0.6082891276310383,3.3303182125091553
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,3,23,2560,1,7362,6596,209,557,900,1000,0.7868661433458328,0.2239653319120407,1.259295756195266,3.4950015544891357
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,3,37,2560,1,7362,6596,209,557,925,1000,0.7836153507232666,0.5766579707463583,0.6030350673456313,3.360194206237793
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,4,11,2560,1,7362,6596,209,557,950,1000,0.9853318929672241,0.8954631090164185,0.19169806284965568,3.9135241508483887
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,4,23,2560,1,7362,6596,209,557,875,1000,0.9833842664957047,1.0207391778628032,0.2628549261739213,3.850090980529785
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,4,37,2560,1,7362,6596,209,557,950,1000,0.985077828168869,1.0663270552953084,0.2447708080115646,4.079346179962158
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,5,11,2560,1,7362,6596,209,557,900,1000,0.6881388872861862,0.6354416360457739,0.4014207713783516,2.3314576148986816
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,5,23,2560,1,7362,6596,209,557,800,1000,0.7260000258684158,0.594048927227656,0.37191753171100006,1.9360454082489014
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,5,37,2560,1,7362,6596,209,557,900,1000,0.6847014427185059,0.6531132459640503,0.3963920301272908,2.378965139389038
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,6,11,2560,1,7362,6596,209,557,975,1000,0.9354032278060913,0.9550879498322805,0.4312199879687092,4.438933372497559
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,6,23,2560,1,7362,6596,209,557,1000,1000,0.9332433864474297,0.9279971967140833,0.4233044348780412,4.724605560302734
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,6,37,2560,1,7362,6596,209,557,925,1000,0.9770753681659698,0.9808481335639954,0.45874868008998626,4.614545822143555
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,7,11,2560,1,7362,6596,209,557,825,1000,0.7418537139892578,0.5840260138114294,0.4769203142962479,3.0698399543762207
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,7,23,2560,1,7362,6596,209,557,600,850,0.710350513458252,0.33618426819642383,0.7048050791344179,2.5710692405700684
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,7,37,2560,1,7362,6596,209,557,975,1000,0.7562446668744087,0.4493682384490967,0.5268291294614305,3.236703395843506
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,8,11,2560,1,7362,6596,209,557,1000,1000,1.1607941389083862,1.1154996951421101,0.22267413763492286,4.812544345855713
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,8,23,2560,1,7362,6596,209,557,975,1000,1.0524626970291138,1.1017968555291493,0.1636126317756131,4.419126510620117
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,1,8,37,2560,1,7362,6596,209,557,900,1000,0.9970319271087646,1.0596349239349365,0.2080021689536949,3.676750659942627
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,9,11,2560,1,7362,6596,209,557,775,1000,0.8281393349170685,0.6456900934378306,0.27404895889860464,2.6870334148406982
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,9,23,2560,1,7362,6596,209,557,925,1000,0.7628891170024872,0.7987618843714396,0.28636636595788645,3.28885555267334
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,9,37,2560,1,7362,6596,209,557,800,1000,0.7632772624492645,0.8344650665918986,0.2648338246005679,3.2048797607421875
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,10,11,2560,1,7362,6596,209,557,975,1000,1.2467326074838638,0.8634337385495504,0.6241496715872527,4.848724842071533
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,10,23,2560,1,7362,6596,209,557,925,1000,1.1802878379821777,0.9826189627250036,0.34345091042764503,4.792726993560791
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,10,37,2560,1,7362,6596,209,557,925,1000,1.207398071885109,1.0931379795074463,0.38849231410324153,5.100678443908691
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,11,11,2560,1,7362,6596,209,557,625,875,0.8586916923522949,0.36417823533217114,0.38778270275291515,3.0875320434570312
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,11,23,2560,1,7362,6596,209,557,1000,1000,0.9608113765716553,-0.1952716118345658,1.2221850408996484,4.198273181915283
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,11,37,2560,1,7362,6596,209,557,825,1000,0.9249546527862549,-0.1454160213470459,1.2416236921109687,3.328810214996338
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,12,11,2560,1,7362,6596,209,557,850,1000,0.8659661933779716,0.9592822790145874,0.2182657256093181,3.783493995666504
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,12,23,2560,1,7362,6596,209,557,925,1000,0.9267956912517548,1.0081238945325215,0.20990254694807375,4.247512340545654
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,2,12,37,2560,1,7362,6596,209,557,800,1000,0.9105069935321808,1.0064040819803874,0.24126381990530615,3.6990816593170166
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,13,11,2560,1,7362,6596,209,557,1000,1000,0.7564109638333321,0.7491399794816971,0.2819284717844575,2.820148229598999
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,13,23,2560,1,7362,6596,209,557,775,1000,0.7453556060791016,0.648370772600174,0.31293158661536563,2.47019100189209
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,13,37,2560,1,7362,6596,209,557,975,1000,0.7309956550598145,0.5675900131464005,0.26113348095748445,2.6995046138763428
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,14,11,2560,1,7362,6596,209,557,950,1000,1.0338896363973618,1.062473197778066,0.3621691479430511,4.721817970275879
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,14,23,2560,1,7362,6596,209,557,1000,1000,1.0335133150219917,0.9783192674318949,0.33440335088927925,5.034248352050781
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,3,14,37,2560,1,7362,6596,209,557,950,1000,1.0278302431106567,0.9875166217486063,0.3281458358648831,4.722470283508301
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,4,15,11,2560,1,7362,6596,209,557,1000,1000,0.8109498098492622,0.6081833864251772,0.36977444039096263,4.383907794952393
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,4,15,23,2560,1,7362,6596,209,557,650,900,0.7593875005841255,0.5945979754130045,0.22255278612464408,3.2512588500976562
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,4,4,15,37,2560,1,7362,6596,209,557,1000,1000,0.8306140452623367,0.6169044176737467,0.635674409792315,4.854207992553711
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,1,11,2560,1,7362,6596,209,557,975,1000,0.7192523032426834,0.7331272264321645,0.4351332622212165,2.8452374935150146
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,1,23,2560,1,7362,6596,209,557,950,1000,0.8053009510040283,0.8812590837478638,0.4955245260883108,3.031435966491699
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,1,37,2560,1,7362,6596,209,557,875,1000,0.7372806072235107,0.8215365012486776,0.3790266914580776,2.677100658416748
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,2,11,2560,1,7362,6596,209,557,1000,1000,1.1495137214660645,1.2574503024419148,0.4740580427522765,5.327384948730469
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,2,23,2560,1,7362,6596,209,557,1000,1000,1.0549651384353638,1.099283476670583,0.48048071693240074,5.701266765594482
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,2,37,2560,1,7362,6596,209,557,1000,1000,1.1921253204345703,1.2141156196594238,0.41466440124971327,5.9727277755737305
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,2,3,11,2560,1,7362,6596,209,557,975,1000,0.8106759041547775,0.760148823261261,0.3147923042248837,3.4340767860412598
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,2,3,23,2560,1,7362,6596,209,557,1000,1000,0.8221324607729912,0.6413954595724741,0.46685839239969684,3.5703463554382324
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,2,3,37,2560,1,7362,6596,209,557,1000,1000,0.8067511767148972,0.15171927213668823,1.6039180247414948,3.772740364074707
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,4,11,2560,1,7362,6596,209,557,975,1000,1.0132635831832886,0.17470300197601318,1.0805474105792865,4.531835079193115
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,4,23,2560,1,7362,6596,209,557,1000,1000,0.9684806764125824,1.052814245223999,0.2437931305707154,4.448225975036621
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,1,4,37,2560,1,7362,6596,209,557,975,1000,1.0783214569091797,1.0529212554295857,0.19013777303507165,4.480500221252441
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,5,2,5,11,2560,1,7362,6596,209,557,975,1000,0.7484090775251389,0.6802819569905599,0.36391596591386277,2.607357978820801
